depth,station,insitu,gldas
5.08,55,736404.110273668,736368.024506017
5.08,55,736770.99999915,736728.999990038
5.08,55,737176.075265886,737162.548737066
5.08,57,NaN,NaN
5.08,57,733472.076285767,733457.365935767
5.08,57,733814.571072511,733794.001333305
5.08,57,734226.337140546,734176.241482211
5.08,57,734565.119342814,734539.515754016
5.08,57,734942.038944025,734921.261369752
5.08,57,735326.862889895,735276.218460932
5.08,57,735672.345156844,735643.000006359
5.08,57,736040.243290394,736028.885446034
5.08,57,736388.999999796,736351.000000733
5.08,57,736757.359748894,736737.727140612
5.08,57,737111.999889304,737147.152762525
5.08,58,NaN,NaN
5.08,58,NaN,733456.999999993
5.08,58,733852.071143685,733790.243157411
5.08,58,734252.062761326,734180.000028956
5.08,58,734602.445053522,734534.125753463
5.08,58,734983.589572633,734930.532749359
5.08,58,735310.999999124,735297.407113507
5.08,58,735745.999999916,735603.424473941
5.08,58,736109.44151868,735998.680211124
5.08,58,736473.678597733,736370.420046874
5.08,58,736828.687585996,736719.999999851
5.08,58,737176.38892191,737183.372367497
5.08,60,NaN,NaN
5.08,60,735981.516126356,735999.263837226
5.08,60,736472.016998137,736365.000000237
5.08,60,736738.153092775,736740.135561628
5.08,60,737149.999902032,737151.997841968
5.08,66,734244.554303759,734234.947885466
5.08,66,734601.365335947,734560.603871724
5.08,66,734964.203436453,734936.999999883
5.08,66,735337.637909583,735302.000000165
5.08,66,735693.057720027,735661.999999354
5.08,66,736010.992571373,735999.000007928
5.08,66,736463.000006679,736372.792387122
5.08,66,736801.135824755,736752.588053457
5.08,66,737163.999999674,737196.361050157
5.08,66,737530.490244773,737490.873035758
5.08,68,NaN,NaN
5.08,68,734283.935059669,734181.898379925
5.08,68,734661.123418639,734545.600199401
5.08,68,734977.866377331,734911.211022939
5.08,68,735343.999999993,735269.422775917
5.08,68,NaN,NaN
5.08,68,NaN,NaN
5.08,68,736467.874787462,736359.300329875
5.08,68,736821.651199935,736711.930439401
5.08,68,737208.643798193,737211.419521017
5.08,71,NaN,NaN
5.08,71,733947.185072821,733818.408004509
5.08,71,734289.177398466,734183.588821327
5.08,71,734659.646961907,734569.609995802
5.08,71,734992.000074708,734928.321973444
5.08,71,735342.331426726,735290.486358903
5.08,71,735712.993995981,735698.931954899
5.08,71,736062.300792694,736027.049708685
5.08,71,736472.40135129,736358.710107471
5.08,71,736808.649013274,736714.975983948
5.08,71,737170.999999999,737207.620479779
5.08,72,NaN,NaN
5.08,72,733947.999967679,733818.451722799
5.08,72,734290.531134224,734183.757094787
5.08,72,734656.739139577,734566.973561757
5.08,72,734983.999984757,734928.32201013
5.08,72,735345.250267673,735290.260488228
5.08,72,735711.295791547,735698.918575852
5.08,72,736026.270300246,736025.70680292
5.08,72,736472.999999689,736358.874896749
5.08,72,736806.99997913,736715.594454826
5.08,72,737167.999996366,737207.618225142
5.08,82,734262.999981169,734184.60390417
5.08,82,734689.97803461,734540.745560528
5.08,82,734939.507092154,734918.419958717
5.08,82,735344.32126133,735296.129606748
5.08,82,735673.999999989,735648.999999958
5.08,82,736120.004628678,735999.436253592
5.08,82,736478.569009588,736411.183804208
5.08,82,736767.000069611,736753.558366782
5.08,82,737159.324888284,737167.167830106
5.08,82,737526.089918604,737509.424993951
5.08,84,NaN,NaN
5.08,84,735976.544286454,736003.947923849
5.08,84,736480.400223954,736468.480184928
5.08,84,736733.831641501,736742.684701308
5.08,85,NaN,NaN
5.08,85,733500.435583707,733456.725152379
5.08,85,733850.381044392,733810.474511544
5.08,85,734242.543678101,734193.447736005
5.08,85,734589.616437507,734571.183599312
5.08,85,734989.148969512,734952.000178157
5.08,85,735339.692503919,735319.094457551
5.08,85,NaN,735661.000180903
5.08,85,736041.719346252,735992.927043459
5.08,85,736459.035124941,736375.74206207
5.08,85,736773.576046121,736757.276430249
5.08,85,737193.283483748,737131.621335904
5.08,86,735835.999999952,NaN
5.08,86,736031.641384294,735992.618803673
5.08,86,736451.999973538,736376.000000455
5.08,86,736772.621863327,736757.283801524
5.08,86,737183.372561072,737131.618652264
5.08,87,734267.827113313,734283.805392398
5.08,87,734654.999013545,734543.001710435
5.08,87,734932.159680635,734909.999999912
5.08,87,735349.999999743,735289.000340891
5.08,87,735668.667622079,735627.210902932
5.08,87,736123.999999385,735999.999999993
5.08,87,736394.245254203,736375.607454421
5.08,87,736808.689070603,736729.999921947
5.08,87,737209.791962251,737193.331344649
10,1,730586.097476508,730569.523344615
10,1,730949.273386394,730906.799026166
10,1,731322.227137761,731303.017967233
10,1,731628.352365581,731650.667949992
10,1,732041.999886852,732005.999999813
10,1,732387.651028716,732355.656036546
10,1,732786.313765732,732778.217326669
10,1,733160.373487881,733093.275805703
10,1,733563.004031313,733462.298992547
10,1,733867.377457177,733803.959692379
10,1,734233.558701114,734198.000020511
10,1,734610.868569441,734541.70031333
10,1,734963.499167682,734924.293783545
10,1,735337.14837642,735289.474738486
10,1,735691.617023926,735643.035127767
10,1,736101.400537851,736003.072172745
10,1,736463.530402546,736371.87106362
10,1,736773.317005869,736733.999979945
10,1,737164.786863291,737138.000004646
10,1,737522.051810886,737491.102788746
