depth,station,insitu,GLDAS,residual,WY
4,16,185.882146,93.227423,-92.654723,2011
4,17,56.613632,147.608378,90.994746,2007
4,17,93,65.45716,-27.54284,2007
4,17,176.586254,114.45377,-62.132484,2008
4,17,124.000005,101.486183,-22.513822,2009
4,18,10.548621,9.574361,-0.974260000000001,2007
4,18,22.147697,13.467789,-8.679908,2007
4,18,7.039347,18.001807,10.96246,2007
4,18,55.258202,14.835211,-40.422991,2009
4,18,85.016851,72.725696,-12.291155,2010
10,1,146.798864,150.883199,4.08433499999998,2008
10,1,62.999978,107.014852,44.014874,2009
10,1,141.994952,95.512346,-46.482606,2010
10,1,169.000142,43.000011,-126.000131,2011
10,1,13.051499,11.397234,-1.654265,2013
10,1,161.000006,189.376636,28.37663,2014
10,1,55.118338,9.51606,-45.602278,2015
10,1,58.647487,64.466526,5.819039,2017
10,1,9.09327,8.892246,-0.201024,2018
