depth,station,sig_type,insitu,GLDAS,residual
3,24,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_l,NaT,26-Oct-18,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,24-Jan-07,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_sdate_dry2wet_p,21-Jan-09,20-Mar-09,58
3,24,seasontrans_sdate_dry2wet_p,9-Feb-10,16-Jan-10,-24
3,24,seasontrans_sdate_dry2wet_p,NaT,16-Feb-11,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_sdate_dry2wet_p,15-Dec-13,NaT,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_sdate_dry2wet_p,NaT,11-Apr-18,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,4-Feb-07,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_p,18-Jun-09,12-Apr-09,-67
3,24,seasontrans_edate_dry2wet_p,19-Feb-10,22-Jan-10,-28
3,24,seasontrans_edate_dry2wet_p,NaT,1-Mar-11,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_p,26-Dec-13,NaT,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_p,NaT,14-May-18,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,21-Jan-10,11-Dec-09,-41
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,10-Nov-13,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,21-Nov-14,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_edate_dry2wet_l,NaT,13-Jul-18,NaN
3,26,seasontrans_sdate_wet2dry_p,24-Jul-06,25-Jul-06,1
3,26,seasontrans_sdate_wet2dry_p,12-Aug-07,19-Aug-07,7
