depth,station,insitu,GLDAS,residual,WY
5.08,77,47.797047,-3.000077,-50.797124,2014
5.08,77,67.000004,45.440855,-21.559149,2015
5.08,77,114.332445,27.238177,-87.094268,2016
5.08,77,92.530011,38.898988,-53.631023,2017
5.08,77,108.027303,89.126562,-18.900741,2018
5.08,77,71.251954,59.068937,-12.183017,2019
5.08,78,54.515739,-82.173964,-136.689703,2011
5.08,78,33.287939,33.644438,0.356498999999999,2012
5.08,78,96.126031,57.899127,-38.226904,2013
5.08,78,-7.389223,18.908885,26.298108,2014
5.08,78,45.64827,-94,-139.64827,2015
5.08,78,21.647999,27.296164,5.648165,2016
