depth,station,sig_type,insitu,GLDAS,residual
5.08,22,seasontrans_duration_dry2wet_p,105.868257,85.167683,-20.700574
5.08,22,seasontrans_duration_dry2wet_p,194.031994,31.200696,-162.831298
5.08,22,seasontrans_duration_dry2wet_p,160.026785,66.020522,-94.006263
5.08,22,seasontrans_duration_dry2wet_p,64.652065,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_p,178.011586,18.441146,-159.57044
5.08,22,seasontrans_duration_dry2wet_p,94.348836,9.192869,-85.155967
5.08,22,seasontrans_duration_dry2wet_p,69.445308,6.211586,-63.233722
5.08,22,seasontrans_duration_dry2wet_p,9.655857,8.71768,-0.938177
5.08,22,seasontrans_duration_dry2wet_p,108.185439,9.364317,-98.821122
5.08,22,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,243,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,47,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,43,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,131,89,-42
5.08,22,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,203,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,205,13,-192
5.08,22,seasontrans_duration_dry2wet_l,103,1,-102
5.08,22,seasontrans_duration_dry2wet_l,65,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,22,seasontrans_duration_dry2wet_l,77,NaN,NaN
5.08,24,seasontrans_duration_wet2dry_p,78.545079,10.203708,-68.341371
5.08,24,seasontrans_duration_wet2dry_p,47.493633,NaN,NaN
5.08,24,seasontrans_duration_wet2dry_p,20.421633,80.504996,60.083363
5.08,24,seasontrans_duration_wet2dry_p,13.150489,14.727046,1.576557
5.08,24,seasontrans_duration_wet2dry_p,17.803097,28.080501,10.277404
5.08,24,seasontrans_duration_wet2dry_p,30.35634,12.467998,-17.888342
5.08,24,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
5.08,24,seasontrans_duration_wet2dry_l,114,128,14
5.08,24,seasontrans_duration_wet2dry_l,58,NaN,NaN
5.08,24,seasontrans_duration_wet2dry_l,111,122,11
5.08,24,seasontrans_duration_wet2dry_l,12,12,0
5.08,24,seasontrans_duration_wet2dry_l,16,NaN,NaN
5.08,24,seasontrans_duration_wet2dry_l,33,NaN,NaN
5.08,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_p,226.852962,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_p,6.714137,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_p,200.000029,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_p,59,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_p,24.728007,99.683524,74.955517
5.08,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_l,145,1,-144
5.08,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,24,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,26,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
5.08,26,seasontrans_duration_wet2dry_p,35.254191,17.491091,-17.7631
5.08,26,seasontrans_duration_wet2dry_p,20.968098,11.802073,-9.166025
5.08,26,seasontrans_duration_wet2dry_p,144.999801,99.366397,-45.633404
5.08,26,seasontrans_duration_wet2dry_p,17.03184,10.180925,-6.850915
5.08,26,seasontrans_duration_wet2dry_p,124.069343,31.332126,-92.737217
5.08,26,seasontrans_duration_wet2dry_p,26.77416,57.593842,30.819682
5.08,26,seasontrans_duration_wet2dry_p,207.240496,25.726741,-181.513755
5.08,26,seasontrans_duration_wet2dry_p,13.269584,22.282225,9.012641
5.08,26,seasontrans_duration_wet2dry_p,20.311951,13.198805,-7.113146
5.08,26,seasontrans_duration_wet2dry_p,15.380251,16.498594,1.118343
5.08,26,seasontrans_duration_wet2dry_p,26.331132,NaN,NaN
5.08,26,seasontrans_duration_wet2dry_p,7.176487,NaN,NaN
5.08,26,seasontrans_duration_wet2dry_p,144.525864,37.798966,-106.726898
5.08,26,seasontrans_duration_wet2dry_p,27.708933,39.509614,11.800681
5.08,26,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
5.08,26,seasontrans_duration_wet2dry_l,40,16,-24
5.08,26,seasontrans_duration_wet2dry_l,185,108,-77
5.08,26,seasontrans_duration_wet2dry_l,34,97,63
5.08,26,seasontrans_duration_wet2dry_l,17,9,-8
5.08,26,seasontrans_duration_wet2dry_l,148,22,-126
5.08,26,seasontrans_duration_wet2dry_l,29,8,-21
5.08,26,seasontrans_duration_wet2dry_l,NaN,16,NaN
5.08,26,seasontrans_duration_wet2dry_l,85,25,-60
5.08,26,seasontrans_duration_wet2dry_l,26,96,70
5.08,26,seasontrans_duration_wet2dry_l,78,16,-62
5.08,26,seasontrans_duration_wet2dry_l,60,NaN,NaN
5.08,26,seasontrans_duration_wet2dry_l,17,NaN,NaN
5.08,26,seasontrans_duration_wet2dry_l,NaN,44,NaN
5.08,26,seasontrans_duration_wet2dry_l,178,44,-134
5.08,26,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_p,53.750871,6.802482,-46.948389
5.08,26,seasontrans_duration_dry2wet_p,31.046021,3.60233,-27.443691
5.08,26,seasontrans_duration_dry2wet_p,227.077737,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_p,212.999986,20.999997,-191.999989
5.08,26,seasontrans_duration_dry2wet_p,151.213681,5.303021,-145.91066
5.08,26,seasontrans_duration_dry2wet_p,42.881274,239.010625,196.129351
5.08,26,seasontrans_duration_dry2wet_p,58.596496,24.750188,-33.846308
5.08,26,seasontrans_duration_dry2wet_p,7.728963,94.66363,86.934667
5.08,26,seasontrans_duration_dry2wet_p,62.04318,4.75119,-57.29199
5.08,26,seasontrans_duration_dry2wet_p,33.090598,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_p,182.987402,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_p,22.526782,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_p,30.509862,21.283086,-9.226776
5.08,26,seasontrans_duration_dry2wet_p,223.333877,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,56,1,-55
5.08,26,seasontrans_duration_dry2wet_l,223,194,-29
5.08,26,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,73,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,48,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,81,1,-80
5.08,26,seasontrans_duration_dry2wet_l,NaN,59,NaN
5.08,26,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,23,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,71,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,26,seasontrans_duration_dry2wet_l,35,2,-33
5.08,26,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,27,seasontrans_duration_wet2dry_p,119,15.917028,-103.082972
5.08,27,seasontrans_duration_wet2dry_p,84.132337,14.911552,-69.220785
5.08,27,seasontrans_duration_wet2dry_p,86.314492,59.959037,-26.355455
5.08,27,seasontrans_duration_wet2dry_p,21.539489,26.760872,5.221383
5.08,27,seasontrans_duration_wet2dry_p,40.383752,NaN,NaN
5.08,27,seasontrans_duration_wet2dry_p,27.164016,11.484951,-15.679065
5.08,27,seasontrans_duration_wet2dry_p,14.017044,NaN,NaN
5.08,27,seasontrans_duration_wet2dry_p,65.70096,27.497937,-38.203023
5.08,27,seasontrans_duration_wet2dry_p,12.486224,11.936688,-0.549536
5.08,27,seasontrans_duration_wet2dry_p,123.59008,10.649642,-112.940438
5.08,27,seasontrans_duration_wet2dry_l,115,16,-99
5.08,27,seasontrans_duration_wet2dry_l,187,14,-173
5.08,27,seasontrans_duration_wet2dry_l,86,47,-39
5.08,27,seasontrans_duration_wet2dry_l,137,125,-12
5.08,27,seasontrans_duration_wet2dry_l,202,NaN,NaN
5.08,27,seasontrans_duration_wet2dry_l,NaN,8,NaN
5.08,27,seasontrans_duration_wet2dry_l,220,NaN,NaN
5.08,27,seasontrans_duration_wet2dry_l,93,25,-68
5.08,27,seasontrans_duration_wet2dry_l,129,12,-117
5.08,27,seasontrans_duration_wet2dry_l,173,12,-161
5.08,27,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,27,seasontrans_duration_dry2wet_p,84.463884,53.839265,-30.624619
5.08,27,seasontrans_duration_dry2wet_p,26.000002,65.505376,39.505374
5.08,27,seasontrans_duration_dry2wet_p,142.127534,NaN,NaN
5.08,27,seasontrans_duration_dry2wet_p,36.59067,NaN,NaN
5.08,27,seasontrans_duration_dry2wet_p,36.612691,8.384526,-28.228165
5.08,27,seasontrans_duration_dry2wet_p,60.124496,NaN,NaN
5.08,27,seasontrans_duration_dry2wet_p,69.08741,111.098375,42.010965
5.08,27,seasontrans_duration_dry2wet_p,22.361233,72.317093,49.95586
5.08,27,seasontrans_duration_dry2wet_p,47.898901,209.299276,161.400375
5.08,27,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,27,seasontrans_duration_dry2wet_l,143,61,-82
5.08,27,seasontrans_duration_dry2wet_l,NaN,75,NaN
5.08,27,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,27,seasontrans_duration_dry2wet_l,43,NaN,NaN
5.08,27,seasontrans_duration_dry2wet_l,42,2,-40
5.08,27,seasontrans_duration_dry2wet_l,33,NaN,NaN
5.08,27,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,27,seasontrans_duration_dry2wet_l,21,43,22
5.08,27,seasontrans_duration_dry2wet_l,53,NaN,NaN
5.08,28,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
5.08,28,seasontrans_duration_wet2dry_p,69.354065,27.943827,-41.410238
5.08,28,seasontrans_duration_wet2dry_p,63.469791,27.299321,-36.17047
5.08,28,seasontrans_duration_wet2dry_p,75.159201,45.329382,-29.829819
5.08,28,seasontrans_duration_wet2dry_p,156.226116,6.887132,-149.338984
5.08,28,seasontrans_duration_wet2dry_p,103.104712,52.832621,-50.272091
5.08,28,seasontrans_duration_wet2dry_p,119.91975,88.344258,-31.575492
5.08,28,seasontrans_duration_wet2dry_p,141.653692,NaN,NaN
5.08,28,seasontrans_duration_wet2dry_p,19.209545,89.201511,69.991966
5.08,28,seasontrans_duration_wet2dry_p,70.523591,81.999919,11.476328
5.08,28,seasontrans_duration_wet2dry_p,50.974012,47.133724,-3.840288
5.08,28,seasontrans_duration_wet2dry_p,17.967556,24.544265,6.576709
5.08,28,seasontrans_duration_wet2dry_p,64.020613,14.283914,-49.736699
5.08,28,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
5.08,28,seasontrans_duration_wet2dry_l,117,28,-89
5.08,28,seasontrans_duration_wet2dry_l,164,NaN,NaN
5.08,28,seasontrans_duration_wet2dry_l,85,39,-46
5.08,28,seasontrans_duration_wet2dry_l,219,5,-214
5.08,28,seasontrans_duration_wet2dry_l,102,51,-51
5.08,28,seasontrans_duration_wet2dry_l,134,7,-127
5.08,28,seasontrans_duration_wet2dry_l,166,NaN,NaN
5.08,28,seasontrans_duration_wet2dry_l,150,112,-38
5.08,28,seasontrans_duration_wet2dry_l,241,80,-161
5.08,28,seasontrans_duration_wet2dry_l,63,48,-15
5.08,28,seasontrans_duration_wet2dry_l,17,22,5
5.08,28,seasontrans_duration_wet2dry_l,111,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_p,66.297609,19.019457,-47.278152
5.08,28,seasontrans_duration_dry2wet_p,69.607209,4.256226,-65.350983
5.08,28,seasontrans_duration_dry2wet_p,56.267178,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_p,126.000018,104.340006,-21.660012
5.08,28,seasontrans_duration_dry2wet_p,6.618067,5.000003,-1.618064
5.08,28,seasontrans_duration_dry2wet_p,146.906285,8.456379,-138.449906
5.08,28,seasontrans_duration_dry2wet_p,223.607967,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_p,37.725165,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_p,75.126544,4.117633,-71.008911
5.08,28,seasontrans_duration_dry2wet_p,144.903929,73.446268,-71.457661
5.08,28,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_p,12.114525,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_l,NaN,236,NaN
5.08,28,seasontrans_duration_dry2wet_l,59,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_l,33,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_l,219,129,-90
5.08,28,seasontrans_duration_dry2wet_l,108,1,-107
5.08,28,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,28,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,28,seasontrans_duration_dry2wet_l,220,1,-219
5.08,28,seasontrans_duration_dry2wet_l,1,1,0
5.08,28,seasontrans_duration_dry2wet_l,NaN,172,NaN
5.08,28,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,28,seasontrans_duration_dry2wet_l,NaN,2,NaN
5.08,29,seasontrans_duration_wet2dry_p,31.380365,NaN,NaN
5.08,29,seasontrans_duration_wet2dry_p,50.528477,33.448451,-17.080026
5.08,29,seasontrans_duration_wet2dry_p,58.650159,19.802573,-38.847586
5.08,29,seasontrans_duration_wet2dry_p,96.044396,24.362047,-71.682349
5.08,29,seasontrans_duration_wet2dry_p,109.410377,35.185304,-74.225073
5.08,29,seasontrans_duration_wet2dry_p,79.499841,77.148078,-2.351763
5.08,29,seasontrans_duration_wet2dry_p,183.489926,41.888009,-141.601917
5.08,29,seasontrans_duration_wet2dry_p,32.701235,25.894104,-6.807131
5.08,29,seasontrans_duration_wet2dry_p,79.878477,20.749432,-59.129045
5.08,29,seasontrans_duration_wet2dry_p,41.234251,22.399722,-18.834529
5.08,29,seasontrans_duration_wet2dry_l,34,NaN,NaN
5.08,29,seasontrans_duration_wet2dry_l,208,35,-173
5.08,29,seasontrans_duration_wet2dry_l,62,28,-34
5.08,29,seasontrans_duration_wet2dry_l,117,30,-87
5.08,29,seasontrans_duration_wet2dry_l,119,30,-89
5.08,29,seasontrans_duration_wet2dry_l,174,NaN,NaN
5.08,29,seasontrans_duration_wet2dry_l,229,48,-181
5.08,29,seasontrans_duration_wet2dry_l,146,36,-110
5.08,29,seasontrans_duration_wet2dry_l,130,74,-56
5.08,29,seasontrans_duration_wet2dry_l,NaN,22,NaN
5.08,29,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,29,seasontrans_duration_dry2wet_p,81.928312,25.166734,-56.761578
5.08,29,seasontrans_duration_dry2wet_p,63.763478,115.311388,51.54791
5.08,29,seasontrans_duration_dry2wet_p,174.551916,152.021412,-22.530504
5.08,29,seasontrans_duration_dry2wet_p,106.811639,106.161489,-0.65015
5.08,29,seasontrans_duration_dry2wet_p,47.264212,191.231144,143.966932
5.08,29,seasontrans_duration_dry2wet_p,56.555218,197.339694,140.784476
5.08,29,seasontrans_duration_dry2wet_p,48.338676,58.03858,9.699904
5.08,29,seasontrans_duration_dry2wet_p,79.693077,11.876977,-67.8161
5.08,29,seasontrans_duration_dry2wet_p,141.076807,193.333745,52.256938
5.08,29,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,29,seasontrans_duration_dry2wet_l,113,2,-111
5.08,29,seasontrans_duration_dry2wet_l,247,33,-214
5.08,29,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,29,seasontrans_duration_dry2wet_l,NaN,5,NaN
5.08,29,seasontrans_duration_dry2wet_l,127,93,-34
5.08,29,seasontrans_duration_dry2wet_l,54,NaN,NaN
5.08,29,seasontrans_duration_dry2wet_l,7,151,144
5.08,29,seasontrans_duration_dry2wet_l,225,11,-214
5.08,29,seasontrans_duration_dry2wet_l,191,NaN,NaN
5.08,30,seasontrans_duration_wet2dry_p,10.585367,NaN,NaN
5.08,30,seasontrans_duration_wet2dry_p,84.123311,19.909837,-64.213474
5.08,30,seasontrans_duration_wet2dry_p,87.885955,NaN,NaN
5.08,30,seasontrans_duration_wet2dry_p,85.663237,NaN,NaN
5.08,30,seasontrans_duration_wet2dry_p,143.987119,8.89242,-135.094699
5.08,30,seasontrans_duration_wet2dry_p,14.070719,3.745517,-10.325202
5.08,30,seasontrans_duration_wet2dry_p,31.512672,18.132092,-13.38058
5.08,30,seasontrans_duration_wet2dry_p,85.709462,26.006144,-59.703318
5.08,30,seasontrans_duration_wet2dry_p,22.268946,13.025478,-9.243468
5.08,30,seasontrans_duration_wet2dry_p,30.569338,35.298126,4.728788
5.08,30,seasontrans_duration_wet2dry_l,126,NaN,NaN
5.08,30,seasontrans_duration_wet2dry_l,130,15,-115
5.08,30,seasontrans_duration_wet2dry_l,95,NaN,NaN
5.08,30,seasontrans_duration_wet2dry_l,82,NaN,NaN
5.08,30,seasontrans_duration_wet2dry_l,172,9,-163
5.08,30,seasontrans_duration_wet2dry_l,13,3,-10
5.08,30,seasontrans_duration_wet2dry_l,34,18,-16
5.08,30,seasontrans_duration_wet2dry_l,102,21,-81
5.08,30,seasontrans_duration_wet2dry_l,24,15,-9
5.08,30,seasontrans_duration_wet2dry_l,34,38,4
5.08,30,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,30,seasontrans_duration_dry2wet_p,83.664073,3.553118,-80.110955
5.08,30,seasontrans_duration_dry2wet_p,193.359742,NaN,NaN
5.08,30,seasontrans_duration_dry2wet_p,39.270033,NaN,NaN
5.08,30,seasontrans_duration_dry2wet_p,16.05371,NaN,NaN
5.08,30,seasontrans_duration_dry2wet_p,56.651362,4.080144,-52.571218
5.08,30,seasontrans_duration_dry2wet_p,143.758923,11.792434,-131.966489
5.08,30,seasontrans_duration_dry2wet_p,69.556597,29.151126,-40.405471
5.08,30,seasontrans_duration_dry2wet_p,15.826626,80.953826,65.1272
5.08,30,seasontrans_duration_dry2wet_p,130.012469,157.000063,26.987594
5.08,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,30,seasontrans_duration_dry2wet_l,201,1,-200
5.08,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,30,seasontrans_duration_dry2wet_l,249,1,-248
5.08,30,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,30,seasontrans_duration_dry2wet_l,187,1,-186
5.08,30,seasontrans_duration_dry2wet_l,155,30,-125
5.08,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,30,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,31,seasontrans_duration_wet2dry_p,26.174737,45.819559,19.644822
5.08,31,seasontrans_duration_wet2dry_p,80.534336,21.62704,-58.907296
5.08,31,seasontrans_duration_wet2dry_p,54.740692,62.107761,7.367069
5.08,31,seasontrans_duration_wet2dry_p,37.310381,81.553126,44.242745
5.08,31,seasontrans_duration_wet2dry_p,29.64449,95.483489,65.838999
5.08,31,seasontrans_duration_wet2dry_p,61.658503,8.40261,-53.255893
5.08,31,seasontrans_duration_wet2dry_p,51.968046,110.281841,58.313795
5.08,31,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
5.08,31,seasontrans_duration_wet2dry_p,8.041589,NaN,NaN
5.08,31,seasontrans_duration_wet2dry_p,99.001224,97.306771,-1.694453
5.08,31,seasontrans_duration_wet2dry_l,40,50,10
5.08,31,seasontrans_duration_wet2dry_l,143,25,-118
5.08,31,seasontrans_duration_wet2dry_l,80,59,-21
5.08,31,seasontrans_duration_wet2dry_l,136,72,-64
5.08,31,seasontrans_duration_wet2dry_l,138,98,-40
5.08,31,seasontrans_duration_wet2dry_l,200,93,-107
5.08,31,seasontrans_duration_wet2dry_l,69,146,77
5.08,31,seasontrans_duration_wet2dry_l,2,NaN,NaN
5.08,31,seasontrans_duration_wet2dry_l,7,NaN,NaN
5.08,31,seasontrans_duration_wet2dry_l,180,105,-75
5.08,31,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_p,76.355619,180.753648,104.398029
5.08,31,seasontrans_duration_dry2wet_p,172.76697,5.594771,-167.172199
5.08,31,seasontrans_duration_dry2wet_p,230.999588,52.171251,-178.828337
5.08,31,seasontrans_duration_dry2wet_p,119.855058,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_p,231.166238,83.363328,-147.80291
5.08,31,seasontrans_duration_dry2wet_p,31.35968,27.537126,-3.822554
5.08,31,seasontrans_duration_dry2wet_p,32.809999,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_p,40.270527,10.025926,-30.244601
5.08,31,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_l,177,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,31,seasontrans_duration_dry2wet_l,NaN,5,NaN
5.08,31,seasontrans_duration_dry2wet_l,199,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_l,15,41,26
5.08,31,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,31,seasontrans_duration_dry2wet_l,43,1,-42
5.08,33,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
5.08,33,seasontrans_duration_wet2dry_p,NaN,40.014143,NaN
5.08,33,seasontrans_duration_wet2dry_p,22.535657,12.313489,-10.222168
5.08,33,seasontrans_duration_wet2dry_p,3.588939,NaN,NaN
5.08,33,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
5.08,33,seasontrans_duration_wet2dry_l,NaN,36,NaN
5.08,33,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
5.08,33,seasontrans_duration_wet2dry_l,1,27,26
5.08,33,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,33,seasontrans_duration_dry2wet_p,NaN,4.425117,NaN
5.08,33,seasontrans_duration_dry2wet_p,43.18583,20.6,-22.58583
5.08,33,seasontrans_duration_dry2wet_p,21.266128,95.441273,74.175145
5.08,33,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,33,seasontrans_duration_dry2wet_l,NaN,114,NaN
5.08,33,seasontrans_duration_dry2wet_l,135,13,-122
5.08,33,seasontrans_duration_dry2wet_l,20,111,91
5.08,35,seasontrans_duration_wet2dry_p,8.664097,NaN,NaN
5.08,35,seasontrans_duration_wet2dry_p,14.089983,5.545399,-8.544584
5.08,35,seasontrans_duration_wet2dry_p,56.725063,9.754044,-46.971019
5.08,35,seasontrans_duration_wet2dry_p,23.556985,4.915175,-18.64181
5.08,35,seasontrans_duration_wet2dry_p,232.699888,10.413859,-222.286029
5.08,35,seasontrans_duration_wet2dry_p,21.351637,4.108611,-17.243026
5.08,35,seasontrans_duration_wet2dry_p,3.494363,55.015425,51.521062
5.08,35,seasontrans_duration_wet2dry_p,13.313731,7.795794,-5.517937
5.08,35,seasontrans_duration_wet2dry_p,27.555379,8.76924,-18.786139
5.08,35,seasontrans_duration_wet2dry_p,21.472666,28.491748,7.019082
5.08,35,seasontrans_duration_wet2dry_p,7.409238,41.72116,34.311922
5.08,35,seasontrans_duration_wet2dry_p,17.388046,10.074097,-7.313949
5.08,35,seasontrans_duration_wet2dry_p,9.130618,4.234415,-4.896203
5.08,35,seasontrans_duration_wet2dry_l,16,27,11
5.08,35,seasontrans_duration_wet2dry_l,13,5,-8
5.08,35,seasontrans_duration_wet2dry_l,78,9,-69
5.08,35,seasontrans_duration_wet2dry_l,19,3,-16
5.08,35,seasontrans_duration_wet2dry_l,NaN,9,NaN
5.08,35,seasontrans_duration_wet2dry_l,97,3,-94
5.08,35,seasontrans_duration_wet2dry_l,33,67,34
5.08,35,seasontrans_duration_wet2dry_l,102,7,-95
5.08,35,seasontrans_duration_wet2dry_l,31,7,-24
5.08,35,seasontrans_duration_wet2dry_l,17,32,15
5.08,35,seasontrans_duration_wet2dry_l,21,3,-18
5.08,35,seasontrans_duration_wet2dry_l,187,128,-59
5.08,35,seasontrans_duration_wet2dry_l,8,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_p,21.514774,12.764079,-8.750695
5.08,35,seasontrans_duration_dry2wet_p,71.369104,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_p,48.079464,21.259004,-26.82046
5.08,35,seasontrans_duration_dry2wet_p,47.000405,11.226964,-35.773441
5.08,35,seasontrans_duration_dry2wet_p,4.031351,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_p,32.647403,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_p,35.536893,6.301833,-29.23506
5.08,35,seasontrans_duration_dry2wet_p,44.413051,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_p,36.664682,20.053975,-16.610707
5.08,35,seasontrans_duration_dry2wet_p,23.999993,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_p,207.999803,16.652825,-191.346978
5.08,35,seasontrans_duration_dry2wet_p,57.461411,9.017984,-48.443427
5.08,35,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,35,seasontrans_duration_dry2wet_l,79,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_l,9,2,-7
5.08,35,seasontrans_duration_dry2wet_l,81,2,-79
5.08,35,seasontrans_duration_dry2wet_l,3,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_l,50,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_l,155,3,-152
5.08,35,seasontrans_duration_dry2wet_l,61,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_l,NaN,3,NaN
5.08,35,seasontrans_duration_dry2wet_l,26,NaN,NaN
5.08,35,seasontrans_duration_dry2wet_l,NaN,3,NaN
5.08,35,seasontrans_duration_dry2wet_l,NaN,1,NaN
5.08,36,seasontrans_duration_wet2dry_p,31.612704,10.134974,-21.47773
5.08,36,seasontrans_duration_wet2dry_p,204.833604,36.000003,-168.833601
5.08,36,seasontrans_duration_wet2dry_p,165.182588,11.581732,-153.600856
5.08,36,seasontrans_duration_wet2dry_p,75.287889,NaN,NaN
5.08,36,seasontrans_duration_wet2dry_p,168.485341,NaN,NaN
5.08,36,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
5.08,36,seasontrans_duration_wet2dry_p,197.354487,14.682197,-182.67229
5.08,36,seasontrans_duration_wet2dry_p,175.177697,28.6175,-146.560197
5.08,36,seasontrans_duration_wet2dry_p,191.891099,176.834765,-15.056334
5.08,36,seasontrans_duration_wet2dry_p,133.047543,6.913787,-126.133756
