depth,station,insitu,GLDAS,residual,WY
5.08,58,117,-225,-342,2012
5.08,58,119,-243,-362,2013
5.08,58,128,-251,-379,2014
5.08,58,45,-233,-278,2015
5.08,58,39,-213,-252,2016
5.08,58,122,-182,-304,2018
5.08,58,206,-219,-425,2019
5.08,59,-216,-207,9,2008
5.08,59,-309,-222,87,2009
5.08,59,-197,-252,-55,2010
5.08,59,-319,-217,102,2011
5.08,59,-170,-218,-48,2013
5.08,59,-215,-216,-1,2014
5.08,59,-235,-252,-17,2015
5.08,59,-319,-206,113,2016
5.08,59,-176,-216,-40,2018
5.08,59,-236,-203,33,2020
5.08,60,-217,-239,-22,2016
5.08,60,-187,-214,-27,2017
5.08,60,-230,-310,-80,2018
5.08,60,-244,-253,-9,2019
5.08,60,-148,-283,-135,2020
5.08,61,-288,-193,95,2009
5.08,61,-271,-217,54,2010
5.08,61,-232,-262,-30,2011
5.08,61,-193,-237,-44,2012
5.08,61,-230,-122,108,2013
5.08,61,-219,-115,104,2014
5.08,61,-240,-96,144,2015
5.08,61,-274,-275,-1,2018
5.08,61,-271,-203,68,2020
5.08,62,-174,-175,-1,2010
5.08,62,-194,-231,-37,2012
5.08,62,-193,-221,-28,2016
5.08,62,-164,-171,-7,2017
5.08,62,-221,-236,-15,2018
5.08,62,-154,-237,-83,2019
5.08,63,107,-104,-211,2001
5.08,63,78,-64,-142,2002
5.08,63,146,-187,-333,2005
5.08,63,73,-223,-296,2006
5.08,65,-294,-249,45,2011
5.08,65,-231,-248,-17,2012
5.08,65,-265,-264,1,2013
5.08,65,-300,-264,36,2016
5.08,65,-316,-255,61,2017
5.08,65,-293,-274,19,2018
5.08,65,-242,-171,71,2019
5.08,65,-220,-218,2,2020
5.08,66,-191,-205,-14,2011
5.08,66,-285,-271,14,2013
5.08,66,-239,-216,23,2014
5.08,66,-243,-235,8,2015
5.08,66,-160,-314,-154,2016
5.08,66,-320,-252,68,2018
5.08,66,-208,-194,14,2019
5.08,67,151,-288,-439,2009
5.08,67,177,-255,-432,2010
5.08,67,171,-242,-413,2011
5.08,67,119,-230,-349,2012
5.08,67,185,-269,-454,2014
5.08,67,20,-304,-324,2016
5.08,67,103,-237,-340,2017
5.08,68,-227,-232,-5,2011
5.08,68,-169,-216,-47,2012
5.08,68,-219,-267,-48,2013
5.08,68,-257,-239,18,2014
5.08,68,-216,-229,-13,2019
5.08,69,-65,-76,-11,2006
5.08,69,-119,-195,-76,2008
5.08,69,-75,-80,-5,2009
5.08,71,-295,-202,93,2010
5.08,71,-188,-219,-31,2011
5.08,71,-168,-208,-40,2012
5.08,71,-166,-242,-76,2013
5.08,71,-289,-236,53,2014
5.08,71,-236,-249,-13,2015
5.08,71,-202,-178,24,2018
5.08,71,-199,-209,-10,2019
5.08,72,-295,-192,103,2010
5.08,72,-187,-223,-36,2011
5.08,72,-163,-211,-48,2012
5.08,72,-166,-215,-49,2013
5.08,72,-289,-226,63,2014
5.08,72,-236,-253,-17,2015
5.08,72,-202,-171,31,2018
5.08,72,-199,-175,24,2019
5.08,76,-12,-149,-137,2016
5.08,77,154,142,-12,2011
5.08,77,119,44,-75,2013
5.08,77,69,46,-23,2015
5.08,77,139,102,-37,2016
5.08,77,131,39,-92,2017
5.08,77,108,98,-10,2018
5.08,77,76,59,-17,2019
5.08,78,32,34,2,2012
5.08,78,108,110,2,2013
5.08,78,85,4,-81,2014
5.08,78,50,56,6,2015
5.08,78,22,30,8,2016
5.08,79,68,114,46,2012
5.08,79,76,89,13,2013
5.08,79,57,72,15,2015
5.08,80,-308,-52,256,2009
5.08,80,-275,-255,20,2010
5.08,80,-311,-215,96,2011
5.08,80,-140,-213,-73,2012
5.08,80,-134,-227,-93,2013
5.08,80,-216,-197,19,2014
5.08,80,-260,-61,199,2015
5.08,82,-324,-137,187,2011
5.08,82,-229,-175,54,2012
5.08,82,-247,-286,-39,2013
5.08,82,-232,-220,12,2014
5.08,82,-240,-248,-8,2015
5.08,82,-345,-218,127,2016
5.08,82,-185,-234,-49,2017
5.08,82,-291,-265,26,2018
5.08,82,-280,-178,102,2020
5.08,83,145,91,-54,2011
5.08,83,93,88,-5,2012
5.08,83,129,76,-53,2014
5.08,83,61,138,77,2015
5.08,83,41,35,-6,2016
5.08,83,84,76,-8,2019
5.08,84,-197,-323,-126,2016
5.08,84,-179,-201,-22,2017
5.08,84,-255,-225,30,2018
5.08,84,-242,-220,22,2019
5.08,85,192,-245,-437,2010
5.08,85,199,-194,-393,2011
5.08,85,124,-218,-342,2012
5.08,85,82,-245,-327,2013
5.08,85,170,-211,-381,2014
5.08,85,141,-289,-430,2016
5.08,85,155,-149,-304,2019
5.08,86,-223,-193,30,2017
5.08,86,-210,-155,55,2020
5.08,87,45,-255,-300,2011
5.08,87,96,-224,-320,2013
5.08,87,180,-245,-425,2014
5.08,87,80,-216,-296,2015
5.08,87,28,-220,-248,2016
5.08,87,113,-165,-278,2017
5.08,87,129,-238,-367,2018
5.08,87,153,-223,-376,2019
5.08,88,136,-318,-454,2014
5.08,88,57,-327,-384,2015
5.08,88,42,-305,-347,2016
5.08,88,99,-338,-437,2017
5.08,88,128,-276,-404,2018
5.08,89,-157,-210,-53,2008
5.08,89,-317,-222,95,2009
5.08,89,-252,-173,79,2010
5.08,89,-146,-211,-65,2013
5.08,89,-313,-200,113,2014
5.08,89,-295,-127,168,2015
5.08,89,-322,-232,90,2016
5.08,89,-200,-240,-40,2018
5.08,89,-201,-203,-2,2019
5.08,89,-228,-241,-13,2020
5.08,90,129,132,3,2001
5.08,90,66,50,-16,2002
5.08,90,72,72,0,2003
5.08,90,79,52,-27,2005
5.08,90,85,-121,-206,2006
5.08,90,69,62,-7,2009
5.08,90,129,-83,-212,2010
5.08,90,75,32,-43,2012
5.08,90,50,54,4,2016
5.08,90,50,74,24,2017
5.08,90,84,77,-7,2018
5.08,91,-69,-49,20,2006
5.08,91,19,-138,-157,2007
5.08,91,-64,-84,-20,2009
5.08,91,41,-56,-97,2011
10,1,80,-245,-325,2002
10,1,125,-211,-336,2004
10,1,65,-251,-316,2005
10,1,64,-220,-284,2008
10,1,135,-223,-358,2009
10,1,89,-136,-225,2010
10,1,154,-199,-353,2011
10,1,129,-213,-342,2012
10,1,108,-249,-357,2013
10,1,146,-269,-415,2014
10,1,74,-218,-292,2015
10,1,104,-227,-331,2017
10,1,96,-236,-332,2018
10,1,214,-229,-443,2019
