depth,station,sig_type,insitu,GLDAS,residual
5,2,seasontrans_edate_dry2wet_p,02-Jan-2018,14-Nov-2017,-49
5,2,seasontrans_edate_dry2wet_p,22-Jan-2019,12-Jan-2019,-10
5,2,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
5,2,seasontrans_edate_dry2wet_l,19-Dec-2011,30-Dec-2011,11
5,2,seasontrans_edate_dry2wet_l,27-Jan-2013,06-Feb-2013,10
5,2,seasontrans_edate_dry2wet_l,02-Jan-2014,27-Jan-2014,25
5,2,seasontrans_edate_dry2wet_l,22-Jan-2015,23-Feb-2015,32
5,2,seasontrans_edate_dry2wet_l,02-Feb-2016,NaT,NaN
5,2,seasontrans_edate_dry2wet_l,NaT,14-Apr-2017,NaN
5,2,seasontrans_edate_dry2wet_l,NaT,14-Jan-2018,NaN
5,2,seasontrans_edate_dry2wet_l,26-Feb-2019,25-Feb-2019,-1
5,3,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
5,3,seasontrans_sdate_wet2dry_p,22-Feb-2012,07-Apr-2012,45
5,3,seasontrans_sdate_wet2dry_p,13-Feb-2013,12-Feb-2013,-1
5,3,seasontrans_sdate_wet2dry_p,04-Apr-2014,04-Apr-2014,0
5,3,seasontrans_sdate_wet2dry_p,19-Jan-2015,03-Jun-2015,135
5,3,seasontrans_sdate_wet2dry_p,09-May-2016,09-Mar-2016,-61
5,3,seasontrans_sdate_wet2dry_p,27-Apr-2017,26-Feb-2017,-60
5,3,seasontrans_sdate_wet2dry_p,26-May-2018,14-Mar-2018,-73
5,3,seasontrans_sdate_wet2dry_p,04-Jun-2019,05-Apr-2019,-60
5,3,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
5,3,seasontrans_sdate_wet2dry_l,15-Feb-2012,28-Mar-2012,42
5,3,seasontrans_sdate_wet2dry_l,14-Feb-2013,13-Feb-2013,-1
5,3,seasontrans_sdate_wet2dry_l,06-Apr-2014,31-Mar-2014,-6
5,3,seasontrans_sdate_wet2dry_l,NaT,04-Jun-2015,NaN
5,3,seasontrans_sdate_wet2dry_l,05-May-2016,08-May-2016,3
5,3,seasontrans_sdate_wet2dry_l,15-Apr-2017,12-Feb-2017,-62
5,3,seasontrans_sdate_wet2dry_l,25-Apr-2018,19-Feb-2018,-65
5,3,seasontrans_sdate_wet2dry_l,07-Jun-2019,18-May-2019,-20
5,3,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
5,3,seasontrans_edate_wet2dry_p,04-Jul-2012,29-Jul-2012,25
5,3,seasontrans_edate_wet2dry_p,24-Jul-2013,25-Jul-2013,1
5,3,seasontrans_edate_wet2dry_p,10-Jun-2014,12-Jul-2014,32
5,3,seasontrans_edate_wet2dry_p,22-Aug-2015,27-Jun-2015,-56
5,3,seasontrans_edate_wet2dry_p,17-Jul-2016,07-Aug-2016,21
5,3,seasontrans_edate_wet2dry_p,07-Jun-2017,07-Jun-2017,0
5,3,seasontrans_edate_wet2dry_p,08-Jul-2018,15-Jul-2018,7
5,3,seasontrans_edate_wet2dry_p,05-Jul-2019,06-Aug-2019,32
5,3,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
5,3,seasontrans_edate_wet2dry_l,10-Jul-2012,13-Aug-2012,34
5,3,seasontrans_edate_wet2dry_l,09-Aug-2013,01-Aug-2013,-8
5,3,seasontrans_edate_wet2dry_l,07-Jun-2014,15-Jul-2014,38
5,3,seasontrans_edate_wet2dry_l,NaT,29-Jun-2015,NaN
5,3,seasontrans_edate_wet2dry_l,24-Jul-2016,17-Jul-2016,-7
5,3,seasontrans_edate_wet2dry_l,27-Jun-2017,15-Jul-2017,18
5,3,seasontrans_edate_wet2dry_l,04-Aug-2018,26-Jul-2018,-9
5,3,seasontrans_edate_wet2dry_l,05-Jul-2019,24-Jul-2019,19
5,3,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
5,3,seasontrans_sdate_dry2wet_p,NaT,11-Dec-2011,NaN
5,3,seasontrans_sdate_dry2wet_p,22-Sep-2012,25-Sep-2012,3
5,3,seasontrans_sdate_dry2wet_p,10-Jan-2014,30-Nov-2013,-41
5,3,seasontrans_sdate_dry2wet_p,17-Aug-2014,10-Oct-2014,54
5,3,seasontrans_sdate_dry2wet_p,30-Aug-2015,30-Sep-2015,31
5,3,seasontrans_sdate_dry2wet_p,18-Aug-2016,10-Nov-2016,84
5,3,seasontrans_sdate_dry2wet_p,28-Aug-2017,20-Sep-2017,23
5,3,seasontrans_sdate_dry2wet_p,01-Nov-2018,04-Sep-2018,-58
5,3,seasontrans_sdate_dry2wet_l,NaT,NaT,NaN
5,3,seasontrans_sdate_dry2wet_l,NaT,19-Dec-2011,NaN
5,3,seasontrans_sdate_dry2wet_l,13-Sep-2012,12-Sep-2012,-1
5,3,seasontrans_sdate_dry2wet_l,14-Jan-2014,12-Nov-2013,-63
5,3,seasontrans_sdate_dry2wet_l,18-Aug-2014,12-Oct-2014,55
5,3,seasontrans_sdate_dry2wet_l,24-Aug-2015,22-Sep-2015,29
5,3,seasontrans_sdate_dry2wet_l,03-Aug-2016,28-Oct-2016,86
5,3,seasontrans_sdate_dry2wet_l,07-Sep-2017,NaT,NaN
5,3,seasontrans_sdate_dry2wet_l,08-Nov-2018,02-Sep-2018,-67
5,3,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
5,3,seasontrans_edate_dry2wet_p,NaT,02-Jan-2012,NaN
5,3,seasontrans_edate_dry2wet_p,21-Nov-2012,29-Nov-2012,8
5,3,seasontrans_edate_dry2wet_p,25-Jan-2014,28-Mar-2014,62
5,3,seasontrans_edate_dry2wet_p,09-Nov-2014,20-Oct-2014,-20
5,3,seasontrans_edate_dry2wet_p,24-Nov-2015,06-Dec-2015,12
5,3,seasontrans_edate_dry2wet_p,06-Jan-2017,27-Jan-2017,21
5,3,seasontrans_edate_dry2wet_p,03-Dec-2017,05-Mar-2018,92
5,3,seasontrans_edate_dry2wet_p,16-Nov-2018,21-Feb-2019,97
5,3,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
5,3,seasontrans_edate_dry2wet_l,NaT,01-Jan-2012,NaN
5,3,seasontrans_edate_dry2wet_l,30-Nov-2012,09-Dec-2012,9
5,3,seasontrans_edate_dry2wet_l,23-Jan-2014,28-Jan-2014,5
5,3,seasontrans_edate_dry2wet_l,08-Nov-2014,21-Oct-2014,-18
5,3,seasontrans_edate_dry2wet_l,02-Dec-2015,15-Dec-2015,13
5,3,seasontrans_edate_dry2wet_l,16-Feb-2017,29-Jan-2017,-18
5,3,seasontrans_edate_dry2wet_l,28-Nov-2017,NaT,NaN
5,3,seasontrans_edate_dry2wet_l,10-Nov-2018,26-Feb-2019,108
5,4,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
5,4,seasontrans_sdate_wet2dry_p,02-Mar-2012,30-Mar-2012,28
5,4,seasontrans_sdate_wet2dry_p,03-Mar-2013,21-May-2013,79
5,4,seasontrans_sdate_wet2dry_p,23-Mar-2014,13-Mar-2014,-10
5,4,seasontrans_sdate_wet2dry_p,15-Feb-2015,12-Jun-2015,117
5,4,seasontrans_sdate_wet2dry_p,24-Feb-2016,03-May-2016,69
5,4,seasontrans_sdate_wet2dry_p,07-Mar-2017,24-Feb-2017,-11
5,4,seasontrans_sdate_wet2dry_p,12-Mar-2018,13-Feb-2018,-27
5,4,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
5,4,seasontrans_sdate_wet2dry_l,09-Feb-2012,21-Feb-2012,12
5,4,seasontrans_sdate_wet2dry_l,12-Feb-2013,08-Mar-2013,24
5,4,seasontrans_sdate_wet2dry_l,03-Mar-2014,24-Feb-2014,-7
5,4,seasontrans_sdate_wet2dry_l,07-Feb-2015,12-Jun-2015,125
5,4,seasontrans_sdate_wet2dry_l,05-Feb-2016,03-May-2016,88
5,4,seasontrans_sdate_wet2dry_l,17-Feb-2017,14-Feb-2017,-3
5,4,seasontrans_sdate_wet2dry_l,22-Feb-2018,13-Feb-2018,-9
5,4,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
5,4,seasontrans_edate_wet2dry_p,16-May-2012,13-Jul-2012,58
5,4,seasontrans_edate_wet2dry_p,09-May-2013,07-Aug-2013,90
5,4,seasontrans_edate_wet2dry_p,29-May-2014,11-Jun-2014,13
5,4,seasontrans_edate_wet2dry_p,08-Apr-2015,24-Jun-2015,77
5,4,seasontrans_edate_wet2dry_p,03-Jul-2016,05-Jul-2016,2
5,4,seasontrans_edate_wet2dry_p,15-Jul-2017,08-Jul-2017,-7
5,4,seasontrans_edate_wet2dry_p,23-Jul-2018,03-Aug-2018,11
5,4,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
5,4,seasontrans_edate_wet2dry_l,09-Jul-2012,09-Sep-2012,62
5,4,seasontrans_edate_wet2dry_l,21-Jun-2013,20-Sep-2013,91
5,4,seasontrans_edate_wet2dry_l,09-Jun-2014,27-Jun-2014,18
5,4,seasontrans_edate_wet2dry_l,18-Apr-2015,25-Jun-2015,68
5,4,seasontrans_edate_wet2dry_l,24-Aug-2016,07-Jul-2016,-48
5,4,seasontrans_edate_wet2dry_l,01-Aug-2017,15-Jul-2017,-17
5,4,seasontrans_edate_wet2dry_l,29-Aug-2018,04-Sep-2018,6
5,4,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
