depth,station,insitu,GLDAS,residual,WY
5.08,63,178,67,-111,2001
5.08,63,250,-52,-302,2002
5.08,63,325,-8,-333,2005
5.08,63,242,-47,-289,2006
5.08,65,-197,-97,100,2011
5.08,65,-157,-114,43,2012
5.08,65,-154,-117,37,2013
5.08,65,-136,-136,0,2016
5.08,65,-170,-87,83,2017
5.08,65,-188,-138,50,2018
5.08,65,-164,9,173,2019
5.08,65,-188,-86,102,2020
5.08,66,-127,-131,-4,2011
5.08,66,-146,-112,34,2013
5.08,66,-171,-114,57,2014
5.08,66,-159,-119,40,2015
5.08,66,-214,-171,43,2016
5.08,66,-143,-106,37,2018
5.08,66,-63,-117,-54,2019
5.08,67,135,-143,-278,2009
5.08,67,147,-166,-313,2010
5.08,67,194,-159,-353,2011
5.08,67,225,-130,-355,2012
5.08,67,207,-138,-345,2014
5.08,67,186,-139,-325,2016
5.08,67,178,-73,-251,2017
5.08,68,-173,-66,107,2011
5.08,68,-158,-55,103,2012
5.08,68,-158,-93,65,2013
5.08,68,-199,-106,93,2014
5.08,68,-65,-63,2,2019
5.08,69,79,85,6,2006
5.08,69,49,-65,-114,2008
5.08,69,75,81,6,2009
5.08,71,-154,-39,115,2010
5.08,71,-197,-60,137,2011
5.08,71,-151,-55,96,2012
5.08,71,-191,-92,99,2013
5.08,71,-161,-111,50,2014
5.08,71,-115,-104,11,2015
5.08,71,-204,-143,61,2018
5.08,71,-77,-105,-28,2019
5.08,72,-154,-39,115,2010
5.08,72,-197,-59,138,2011
5.08,72,-154,-55,99,2012
5.08,72,-191,-102,89,2013
5.08,72,-161,-103,58,2014
5.08,72,-115,-105,10,2015
5.08,72,-204,-112,92,2018
5.08,72,-76,-111,-35,2019
5.08,76,164,-12,-176,2016
5.08,77,222,213,-9,2011
5.08,77,190,226,36,2013
5.08,77,193,220,27,2015
5.08,77,153,279,126,2016
5.08,77,145,208,63,2017
5.08,77,238,237,-1,2018
5.08,77,216,237,21,2019
5.08,78,205,198,-7,2012
5.08,78,196,232,36,2013
5.08,78,127,154,27,2014
5.08,78,182,194,12,2015
5.08,78,172,155,-17,2016
5.08,79,238,276,38,2012
5.08,79,242,207,-35,2013
5.08,79,227,216,-11,2015
5.08,80,-145,111,256,2009
5.08,80,-153,-88,65,2010
5.08,80,-145,-39,106,2011
5.08,80,-171,-70,101,2012
5.08,80,-97,-57,40,2013
5.08,80,-38,-38,0,2014
5.08,80,-82,25,107,2015
5.08,82,-196,-123,73,2011
5.08,82,-215,-6,209,2012
5.08,82,-171,-150,21,2013
5.08,82,-173,-108,65,2014
5.08,82,-197,-140,57,2015
5.08,82,-182,-57,125,2016
5.08,82,-157,-61,96,2017
5.08,82,-149,-143,6,2018
5.08,82,-137,-124,13,2020
5.08,83,176,237,61,2011
5.08,83,217,225,8,2012
5.08,83,187,211,24,2014
5.08,83,218,320,102,2015
5.08,83,196,208,12,2016
5.08,83,209,240,31,2019
5.08,84,-211,-213,-2,2016
5.08,84,-105,-67,38,2017
5.08,84,-175,-194,-19,2018
5.08,84,-127,-138,-11,2019
5.08,85,-189,-113,76,2010
5.08,85,-199,-124,75,2011
5.08,85,-136,-124,12,2012
5.08,85,-116,-92,24,2013
5.08,85,-145,-120,25,2014
5.08,85,-80,-139,-59,2016
5.08,85,-62,23,85,2019
5.08,86,-80,-107,-27,2017
5.08,86,-62,-142,-80,2020
5.08,87,202,-108,-310,2011
5.08,87,185,-154,-339,2013
5.08,87,137,-99,-236,2014
5.08,87,172,-150,-322,2015
5.08,87,197,-60,-257,2016
5.08,87,159,-172,-331,2017
5.08,87,301,-101,-402,2018
5.08,87,303,-65,-368,2019
5.08,88,168,-139,-307,2014
5.08,88,231,-151,-382,2015
5.08,88,180,-132,-312,2016
5.08,88,156,-161,-317,2017
5.08,88,245,-201,-446,2018
5.08,89,-134,-103,31,2008
5.08,89,-150,-45,105,2009
5.08,89,-209,-125,84,2010
5.08,89,-54,-38,16,2013
5.08,89,-161,-41,120,2014
5.08,89,-118,49,167,2015
5.08,89,-178,-54,124,2016
5.08,89,-157,-98,59,2018
5.08,89,-167,-33,134,2019
5.08,89,-110,-62,48,2020
5.08,90,211,199,-12,2001
5.08,90,184,206,22,2002
5.08,90,219,228,9,2003
5.08,90,196,206,10,2005
5.08,90,243,42,-201,2006
5.08,90,204,231,27,2009
5.08,90,166,14,-152,2010
5.08,90,140,156,16,2012
5.08,90,173,187,14,2016
5.08,90,201,166,-35,2017
5.08,90,224,234,10,2018
5.08,91,78,4,-74,2006
5.08,91,187,40,-147,2007
5.08,91,20,89,69,2009
5.08,91,26,108,82,2011
10,1,250,-122,-372,2002
10,1,182,-149,-331,2004
10,1,196,-129,-325,2005
10,1,207,-94,-301,2008
10,1,150,-51,-201,2009
10,1,197,-166,-363,2010
10,1,163,-135,-298,2011
10,1,203,-78,-281,2012
10,1,199,-124,-323,2013
10,1,186,-106,-292,2014
10,1,166,-139,-305,2015
10,1,174,-80,-254,2017
10,1,229,-142,-371,2018
10,1,178,-111,-289,2019
