depth,station,insitu,GLDAS,residual,WY
4,7,-1072,-893.561097,178.438903,2007
4,7,-603.39333,-583.00009,20.39324,2007
4,7,-341,-218.350907,122.649093,2007
4,7,-296.428728,-209.44763,86.981098,2007
4,7,-225.701245,-247.007717,-21.306472,2008
4,7,-222,-203.00004,18.99996,2009
4,7,-216.301682,-231.000001,-14.698319,2010
4,7,-254,-322.172338,-68.172338,2011
4,8,-1356.858757,-1330,26.858757,2007
4,8,-888,-938.865956,-50.865956,2007
4,8,-597,-584.32393,12.67607,2007
4,8,-231.641238,-176.999606,54.641632,2007
4,8,-211.659789,-221.630239,-9.97045,2008
4,8,-201,-190.93762,10.06238,2009
4,8,-274.640342,-202.431389,72.208953,2010
4,9,-1354.169174,-1344.350579,9.81859500000019,2007
4,9,-895.999972,-911.922698,-15.922726,2007
4,10,-1453,-1304.876977,148.123023,2007
4,10,-887,-949.396419,-62.396419,2007
4,10,-593.680059,-592.103381,1.57667800000002,2007
4,10,-228.145915,-186,42.145915,2007
4,10,-154.999937,-146.999991,7.99994599999999,2008
4,10,-222.500441,-307.108643,-84.608202,2009
4,10,-215.33413,-208.665952,6.66817799999998,2010
4,10,-208.546203,-157.534204,51.011999,2011
4,10,-189.75209,-203.999995,-14.247905,2012
4,11,-1356.76845,-1346.692325,10.076125,2007
4,11,-888,-973.553049,-85.553049,2007
4,11,-597,-601.015737,-4.01573699999994,2007
4,11,-232,-284.874656,-52.874656,2007
4,11,-207.171726,-310.104747,-102.933021,2008
4,11,-273.377633,-177.244548,96.133085,2010
4,11,-237.496869,-166.463988,71.032881,2011
4,12,-1453.33792,-1291.235257,162.102663,2007
4,12,-888,-938.263464,-50.263464,2007
4,12,-597,-594.390644,2.60935600000005,2007
4,13,-1454,-1323.329903,130.670097,2007
4,13,-1067.962426,-936.964162,130.998264,2007
4,13,-596,-575.999996,20.000004,2007
4,13,-200.304532,-313.206905,-112.902373,2008
4,13,-202,-190,12,2009
4,13,-168.401636,-275,-106.598364,2010
4,14,-1454,-1450,4,2007
4,14,-887.951941,-935.711707,-47.759766,2007
4,14,-598.000309,-578.602796,19.397513,2007
4,14,-228.041874,-186.486851,41.555023,2007
4,14,-179.000008,-205,-25.999992,2008
4,14,-202,-179.467527,22.532473,2009
4,14,-167.979907,-163.917726,4.06218100000001,2010
4,15,-1453.41333,-1448.96373,4.44960000000015,2007
4,15,-889.998868,-898,-8.00113199999998,2007
4,15,-598,-542.92856,55.0714400000001,2007
4,15,-230,-185.689086,44.310914,2007
4,15,-207.382576,-200.653282,6.72929400000001,2008
4,15,-202,-178.768779,23.231221,2009
4,15,-273.736202,-198.16592,75.570282,2010
4,15,-195.000738,-168.719806,26.280932,2011
4,16,-1461.220061,-1297.999987,163.220074,2007
4,16,-889.999388,-880.402884,9.59650399999998,2007
4,16,-598,-498.936987,99.063013,2007
4,16,-229,-194,35,2007
4,16,-182,-307.105088,-125.105088,2008
4,16,-201.073104,-201.025737,0.0473670000000084,2009
4,16,-161.999985,-208.542025,-46.54204,2010
4,16,-195.117854,-162.772576,32.345278,2011
4,17,-1454,-1315.879541,138.120459,2007
4,17,-596,-515.519014,80.480986,2007
4,17,-230,-270.542969,-40.542969,2007
4,17,-183.567428,-204.842471,-21.275043,2008
4,17,-201,-175.929771,25.070229,2009
4,18,-1071,-1069.055057,1.94494299999997,2007
4,18,-604,-606.973684,-2.97368400000005,2007
4,18,-301.999801,-216.998194,85.001607,2007
4,18,-218.284268,-250.83019,-32.545922,2008
4,18,-220,-213.781572,6.21842799999999,2009
4,18,-216.000001,-233,-16.999999,2010
10,1,-213.366109,-206,7.36610899999999,2008
10,1,-220,-186.842197,33.157803,2009
10,1,-208.999983,-211.999958,-2.99997500000001,2010
10,1,-211.999911,-324,-112.000089,2011
10,1,-332,-330.000001,1.999999,2013
10,1,-195.000014,-182.000002,13.000012,2014
10,1,-294.881662,-302,-7.11833799999999,2015
10,1,-233,-216.316327,16.683673,2017
10,1,-275.885944,-274,1.88594399999999,2018
10,1,-227.999959,-227.270446,0.729512999999997,2019
