depth,station,sig_type,insitu,GLDAS,residual
3,23,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,23,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,23,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,23,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,23,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,23,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,23,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,23,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_p,73.818442,25.705919,-48.112523
3,24,seasontrans_duration_wet2dry_p,NaN,160.223805,NaN
3,24,seasontrans_duration_wet2dry_p,102.000022,43.384055,-58.615967
3,24,seasontrans_duration_wet2dry_p,89.202871,42.271454,-46.931417
3,24,seasontrans_duration_wet2dry_p,105.084397,90.963267,-14.12113
3,24,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_p,NaN,19.473269,NaN
3,24,seasontrans_duration_wet2dry_l,76,65,-11
3,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_l,167,39,-128
3,24,seasontrans_duration_wet2dry_l,125,48,-77
3,24,seasontrans_duration_wet2dry_l,NaN,108,NaN
3,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,24,seasontrans_duration_wet2dry_l,NaN,23,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,11.230891,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_p,148.000124,23.000115,-125.000009
3,24,seasontrans_duration_dry2wet_p,10.005522,5.548785,-4.456737
3,24,seasontrans_duration_dry2wet_p,NaN,12.74044,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_p,10.781134,NaN,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_p,NaN,33.399806,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,1,1,0
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,15,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,18,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,24,seasontrans_duration_dry2wet_l,NaN,217,NaN
3,26,seasontrans_duration_wet2dry_p,72.063605,63.943492,-8.120113
3,26,seasontrans_duration_wet2dry_p,59.618007,26.561986,-33.056021
3,26,seasontrans_duration_wet2dry_p,38.804258,48.473261,9.669003
3,26,seasontrans_duration_wet2dry_p,51.999229,NaN,NaN
3,26,seasontrans_duration_wet2dry_l,76,73,-3
3,26,seasontrans_duration_wet2dry_l,60,33,-27
3,26,seasontrans_duration_wet2dry_l,36,57,21
3,26,seasontrans_duration_wet2dry_l,207,NaN,NaN
3,26,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,26,seasontrans_duration_dry2wet_p,214.330024,162.203836,-52.126188
3,26,seasontrans_duration_dry2wet_p,119.999998,91.573536,-28.426462
3,26,seasontrans_duration_dry2wet_p,62.644309,NaN,NaN
3,26,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,26,seasontrans_duration_dry2wet_l,NaN,228,NaN
3,26,seasontrans_duration_dry2wet_l,179,97,-82
3,26,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_p,69.515651,18.851517,-50.664134
3,27,seasontrans_duration_wet2dry_p,42.449549,NaN,NaN
3,27,seasontrans_duration_wet2dry_p,90.802074,NaN,NaN
3,27,seasontrans_duration_wet2dry_p,19.752919,55.89081,36.137891
3,27,seasontrans_duration_wet2dry_p,167.757477,38.207059,-129.550418
3,27,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_p,89.157197,51.440208,-37.716989
3,27,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_p,38.298896,154.427343,116.128447
3,27,seasontrans_duration_wet2dry_p,NaN,21.454024,NaN
3,27,seasontrans_duration_wet2dry_p,NaN,45,NaN
3,27,seasontrans_duration_wet2dry_l,69,19,-50
3,27,seasontrans_duration_wet2dry_l,43,NaN,NaN
3,27,seasontrans_duration_wet2dry_l,115,NaN,NaN
3,27,seasontrans_duration_wet2dry_l,147,59,-88
3,27,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_l,85,47,-38
3,27,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,27,seasontrans_duration_wet2dry_l,50,NaN,NaN
3,27,seasontrans_duration_wet2dry_l,NaN,28,NaN
3,27,seasontrans_duration_wet2dry_l,NaN,1,NaN
3,27,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_p,145.834539,NaN,NaN
3,27,seasontrans_duration_dry2wet_p,57,NaN,NaN
3,27,seasontrans_duration_dry2wet_p,70.999636,11.183605,-59.816031
3,27,seasontrans_duration_dry2wet_p,5.379568,NaN,NaN
3,27,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_p,12,27.393941,15.393941
3,27,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_p,56.805464,10.427381,-46.378083
3,27,seasontrans_duration_dry2wet_p,NaN,5.2326,NaN
3,27,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_l,187,NaN,NaN
3,27,seasontrans_duration_dry2wet_l,NaN,2,NaN
3,27,seasontrans_duration_dry2wet_l,2,43,41
3,27,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_l,117,54,-63
3,27,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,27,seasontrans_duration_dry2wet_l,81,1,-80
3,27,seasontrans_duration_dry2wet_l,NaN,58,NaN
